age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
28,2,210945,10,1,0,2,1,1,0,0,35,19,0
62,4,115023,12,1,8,1,0,0,0,0,40,0,0
54,2,53833,2,1,6,1,0,0,0,0,40,0,1
36,2,150057,12,1,1,1,0,0,0,0,65,0,0
18,2,128086,7,0,2,3,0,0,0,0,18,0,0
25,2,28473,11,1,10,1,0,0,0,0,40,0,0
48,2,155509,12,0,10,0,1,1,0,0,40,0,0
30,2,171889,9,0,9,3,0,1,0,0,24,0,0
41,4,185057,8,2,1,4,0,1,0,0,40,0,0
59,2,277034,8,2,9,4,0,0,0,0,60,0,1
36,2,166606,6,1,10,1,0,0,0,0,40,0,0
30,2,97453,8,2,5,4,0,1,0,0,54,0,0
27,2,136094,8,0,2,3,0,0,0,0,40,0,0
30,2,182771,13,0,4,0,2,0,0,0,15,26,0
47,2,418961,11,2,5,4,1,1,0,0,25,0,0
39,2,106961,8,1,5,1,0,0,0,0,40,0,1
31,2,81846,8,1,0,1,2,0,0,0,40,0,0
44,2,105936,10,2,0,4,0,1,0,0,40,0,0
37,2,36425,8,0,4,0,0,1,0,0,40,0,0
28,2,595088,12,1,10,1,0,0,0,0,63,0,0
38,2,149018,8,1,10,1,0,0,0,0,40,0,0
26,2,229613,8,2,8,0,0,1,0,0,40,0,0
44,2,33521,12,1,1,1,0,0,0,0,40,0,1
40,2,70539,12,1,5,1,0,0,4386,0,50,0,0
53,0,105728,8,1,4,2,3,1,0,0,28,0,1
31,2,193215,12,1,1,3,0,0,0,0,50,0,0
18,2,137363,8,0,0,3,0,1,0,0,40,0,0
43,5,104892,8,1,7,1,0,0,0,0,45,0,0
30,2,149427,8,0,10,3,0,0,0,0,35,0,0
19,0,176634,8,0,0,3,0,1,0,0,40,0,0
36,2,183279,8,1,10,1,0,0,0,0,40,0,0
25,2,202091,14,0,3,3,0,1,0,0,60,0,0
36,2,123151,6,1,10,1,0,0,0,0,60,0,0
22,2,168187,12,0,4,4,0,1,0,0,50,0,0
42,3,33521,13,1,3,1,0,0,0,0,40,0,0
33,0,243678,12,0,9,0,0,1,0,0,40,0,0
38,2,164898,8,0,10,0,0,0,0,0,40,0,0
33,0,290614,8,1,4,1,0,0,0,0,40,0,0
52,1,199265,8,2,10,0,1,0,0,0,40,0,0
30,2,207668,12,0,5,3,0,0,0,0,30,0,0
18,0,30687,12,0,0,3,0,0,0,0,10,0,0
17,2,438996,5,0,4,5,0,0,0,0,40,4,0
48,2,152915,12,0,0,0,0,1,0,0,40,0,0
46,4,297759,12,2,9,0,0,1,0,0,40,0,0
55,2,171242,8,2,1,0,0,0,0,0,60,0,1
28,2,206088,13,0,5,0,0,1,0,0,40,0,0
33,2,182792,8,2,4,4,0,1,0,0,40,0,0
44,2,167725,8,1,5,1,0,0,0,0,24,0,0
43,2,160674,8,2,1,4,0,1,0,0,40,0,0
42,2,194710,12,0,1,0,0,1,0,0,40,0,0
39,2,255027,11,2,1,4,1,1,0,0,40,0,0
23,2,204641,5,0,2,4,0,0,0,0,50,0,0
20,0,177787,12,0,4,3,0,1,0,0,20,0,0
29,2,54932,12,2,10,4,0,0,0,0,35,0,1
54,1,91506,12,1,5,1,0,0,0,0,65,0,0
34,2,198634,11,0,0,0,0,1,0,0,40,0,0
30,2,227146,13,1,5,1,0,0,0,0,40,0,1
59,2,135647,6,1,5,1,0,0,0,0,60,0,0
40,2,55508,3,2,7,4,0,1,0,0,40,0,0
37,2,174912,8,4,10,3,0,0,0,0,40,0,0
45,2,175925,8,1,10,1,0,0,0,0,40,0,0
55,1,157486,14,1,3,1,0,0,7298,0,40,0,1
49,4,329144,12,1,11,1,0,0,0,0,44,0,1
49,1,102318,10,2,1,0,0,0,0,0,25,0,0
30,3,266463,8,1,0,1,0,0,0,0,40,0,1
56,3,107314,12,2,0,0,1,1,0,0,40,0,0
29,2,114158,12,0,3,0,0,1,0,0,40,0,0
33,2,124052,8,1,10,1,0,0,0,0,40,0,0
25,2,144301,12,0,5,3,0,0,0,0,42,0,0
28,2,176683,11,1,9,1,0,0,0,0,70,0,1
23,2,234663,8,0,8,0,0,0,0,0,40,0,0
39,1,178948,8,1,7,2,0,1,0,0,50,0,0
37,1,607848,13,1,9,1,0,0,0,0,40,0,1
39,2,202937,14,0,3,0,0,1,0,0,40,0,1
32,3,83413,13,1,0,1,0,0,0,0,35,0,1
26,2,212798,13,0,1,0,0,1,0,0,45,0,0
57,3,192258,12,2,0,3,0,0,0,0,40,0,0
36,2,112497,4,1,5,3,0,0,0,0,50,0,1
30,2,97521,13,1,5,1,0,0,0,0,50,0,1
27,2,160972,8,1,10,1,0,0,0,0,50,0,0
21,2,322931,12,0,10,0,0,0,0,0,55,0,0
22,2,403519,8,1,8,1,0,0,0,0,40,0,0
43,4,330174,8,1,10,1,0,0,0,0,40,0,0
20,2,278155,12,0,0,3,0,0,0,0,40,0,0
30,2,39054,8,1,1,1,0,0,0,0,65,0,1
57,2,170287,14,1,9,1,0,0,0,0,40,0,1
42,2,336643,11,4,3,4,0,1,0,0,40,0,0
29,2,264166,11,2,4,4,0,1,0,0,45,13,0
44,4,433705,8,1,11,1,0,0,0,0,52,0,1
28,2,27044,10,2,1,0,0,1,0,0,43,0,0
42,2,165599,8,1,2,1,0,0,0,0,40,0,1
26,2,159759,13,0,4,3,0,0,0,0,40,0,0
29,2,385092,12,2,3,3,0,1,0,0,36,0,0
42,2,188808,13,2,0,4,0,0,0,0,30,0,0
30,2,167476,8,1,6,1,0,0,0,0,50,0,0
21,0,194096,12,0,4,3,0,1,0,0,10,0,0
59,2,182460,8,1,1,1,0,0,0,0,30,0,1
56,2,232139,8,2,6,0,0,0,0,0,40,0,0
39,2,341741,0,0,4,0,0,1,0,0,12,0,0
21,2,206008,12,0,0,3,1,0,0,0,50,0,0
48,2,344415,13,3,3,0,0,0,0,0,37,0,1
35,0,372130,8,1,11,1,1,0,0,0,40,0,0
43,2,27766,13,4,1,4,0,0,0,0,60,0,1
23,2,140764,11,0,4,3,0,1,0,0,15,0,0
41,2,22201,13,1,1,1,2,0,0,0,40,28,1
35,5,187046,14,1,0,1,0,0,0,0,50,0,0
22,2,137591,12,0,5,3,0,0,0,0,35,0,0
53,2,274276,8,2,0,0,0,1,0,0,40,0,0
42,2,341757,12,0,8,0,0,1,0,0,40,0,0
36,2,218542,8,4,0,4,1,1,0,0,40,0,0
44,4,190020,13,1,3,1,0,0,0,0,50,0,0
27,2,221436,13,1,0,2,0,1,0,0,40,1,1
39,1,52187,8,1,1,1,0,0,0,0,40,0,0
59,2,158776,4,1,8,1,0,0,0,0,40,0,0
34,4,51543,12,0,4,0,0,0,0,0,48,0,0
17,2,146329,7,0,5,3,0,1,0,0,23,0,0
31,2,397467,8,1,10,1,0,0,0,0,40,0,0
59,2,105592,12,1,1,1,0,0,0,0,12,0,0
39,2,78171,12,3,0,4,3,1,0,0,40,0,0
46,0,55377,13,1,3,1,1,0,0,0,40,0,1
31,2,258932,8,3,4,0,0,1,0,0,80,25,0
27,2,38606,13,0,5,0,0,0,0,1504,45,0,0
18,2,219841,6,0,2,3,0,0,0,0,12,0,0
46,2,156926,12,1,1,1,0,0,0,0,60,0,1
55,2,160362,13,1,0,1,0,0,0,0,40,0,1
48,2,192161,13,2,2,0,0,0,0,0,43,0,0
53,2,208570,8,1,5,2,0,1,0,0,26,0,0
44,1,182771,13,1,1,1,2,0,0,0,48,27,1
43,2,151089,12,1,6,1,0,0,0,0,50,0,0
50,2,163002,8,4,0,5,0,1,0,0,40,0,0
56,2,155657,3,2,8,0,0,1,0,0,20,29,0
27,2,217530,8,1,8,1,0,0,0,0,40,4,0
20,2,244406,8,0,0,3,1,1,0,0,40,0,0
18,4,152182,5,0,11,3,0,1,0,0,6,0,0
34,2,55717,8,1,10,1,0,0,0,1848,50,0,1
38,2,201454,12,2,0,4,0,1,0,0,40,0,0
40,5,144371,13,1,10,1,0,0,0,0,15,0,0
55,2,277034,12,2,11,0,0,0,0,0,40,0,0
35,1,462832,8,1,10,2,1,1,0,0,40,0,1
26,2,200681,8,0,8,3,0,0,0,0,40,0,0
54,0,119565,13,1,1,1,0,0,0,0,40,5,1
22,2,192017,8,0,0,3,0,0,0,0,40,0,0
52,4,84808,8,2,0,4,1,1,0,0,40,0,0
33,2,100154,5,4,2,0,0,0,0,0,40,0,0
42,2,169383,14,1,3,1,0,0,0,0,40,0,1
19,6,43887,8,0,7,3,0,0,0,0,10,0,0
45,2,54260,12,2,10,4,0,0,0,0,99,0,0
53,1,159876,8,1,10,1,1,0,3103,0,72,0,0
46,2,160474,8,2,0,4,0,1,0,1590,43,0,0
25,2,476334,12,1,10,1,0,0,0,0,40,0,0
90,2,52386,13,0,3,0,2,0,0,0,40,0,0
33,2,83671,8,0,5,3,1,1,0,0,40,0,0
45,2,172960,12,2,11,0,0,0,0,0,70,0,0
47,2,191957,8,1,5,1,1,0,0,0,40,0,1
38,4,40955,14,0,3,0,0,0,0,0,43,0,0
37,2,175643,8,1,7,1,0,0,0,0,30,0,0
53,0,197184,14,1,1,1,0,0,0,0,70,0,1
56,2,187295,13,1,3,1,0,0,0,0,40,0,1
18,2,40822,6,0,2,3,0,0,0,0,15,0,0
50,2,240496,12,2,9,0,0,1,0,0,36,0,0
26,2,51961,13,0,0,0,1,0,0,0,20,0,0
36,2,174887,12,0,9,0,0,1,0,0,40,0,0
37,2,95855,6,2,2,0,0,1,0,0,40,0,0
32,2,362259,13,0,1,0,0,1,0,0,40,0,0
38,1,30916,10,1,5,1,0,0,0,0,60,0,0
62,2,153148,8,2,4,0,0,1,0,0,84,0,0
46,2,167915,8,1,10,1,0,0,0,0,40,0,0
41,2,45156,8,0,8,0,0,0,2174,0,41,0,0
37,2,98776,8,1,7,1,0,0,0,0,15,0,0
38,2,183800,10,1,0,1,0,0,0,0,40,0,0
35,2,54595,7,0,5,0,1,1,0,0,40,0,0
34,2,79637,13,0,1,3,3,1,0,0,40,0,0
50,2,126566,8,1,2,1,1,0,0,0,40,0,0
28,2,233796,12,1,0,2,0,1,7298,0,32,0,1
67,4,191800,13,2,0,4,1,1,6360,0,35,0,0
34,1,527162,12,1,1,1,0,0,0,0,30,0,0
19,2,139466,12,0,5,3,0,1,0,0,25,0,0
23,2,64520,8,0,0,3,0,0,0,0,30,0,0
50,2,97741,8,1,8,1,0,0,0,0,45,0,1
45,4,160173,14,1,1,1,0,0,7688,0,50,0,1
17,2,350995,7,0,4,3,0,0,0,0,16,0,0
25,2,143267,8,0,0,0,0,1,0,0,48,0,0
21,2,346341,12,0,3,0,0,1,0,0,40,0,0
50,2,172175,9,1,3,1,0,0,0,0,50,0,1
17,2,153035,5,0,5,3,0,1,0,0,20,0,0
63,2,200127,8,6,0,0,0,1,0,0,40,0,0
31,4,204470,14,0,3,0,0,0,0,0,43,0,0
45,2,353012,8,2,6,0,0,0,0,0,40,0,0
25,2,194342,8,0,8,3,0,0,0,0,40,0,0
20,2,57898,7,0,7,3,0,0,0,0,40,0,0
42,2,269028,15,1,3,1,0,0,0,0,40,23,0
56,2,83922,12,1,10,1,0,0,0,0,40,0,1
47,2,160647,8,0,7,4,0,1,0,0,46,0,0
69,2,125437,8,2,4,0,0,1,0,0,32,0,0
42,2,246011,13,1,3,2,0,1,0,0,55,0,0
19,2,216937,8,0,2,5,4,1,0,0,60,24,0
56,1,66356,12,1,7,1,0,0,0,0,50,0,0
33,2,154981,13,1,0,1,0,0,0,1902,50,0,1
61,3,197311,14,6,3,4,0,1,0,0,40,0,0
38,2,301743,8,2,4,0,0,1,0,0,35,0,0
50,1,401118,8,1,10,1,0,0,99999,0,50,0,1
39,2,98776,12,2,1,0,0,0,0,0,50,0,1
35,1,32528,8,1,6,1,0,0,0,0,50,0,0
27,2,177119,12,2,0,4,0,1,0,0,44,0,0
40,5,193524,12,1,7,1,0,0,0,0,40,0,1
59,0,192258,15,1,3,1,0,0,0,0,40,0,1
42,3,214838,8,1,9,1,0,0,0,0,30,0,1
59,2,176011,12,4,0,4,0,0,0,0,40,0,0
54,5,147239,15,1,3,1,0,0,0,0,60,0,1
38,2,159179,12,1,1,1,0,0,0,1902,50,0,1
53,2,155963,13,1,5,1,0,0,0,0,30,0,0
20,2,360457,12,0,1,3,0,1,0,0,30,0,0
54,3,114674,12,1,1,1,0,0,0,0,40,0,1
41,1,95708,14,0,1,0,2,0,0,0,45,0,1
33,4,100734,8,2,9,0,0,1,0,0,55,0,0
35,2,188972,8,6,1,4,0,1,0,0,30,0,0
22,2,162667,8,0,2,3,0,0,0,0,50,20,0
45,1,28497,13,1,7,1,0,0,0,1485,70,0,1
29,2,180758,14,0,3,0,0,0,0,0,40,0,0
56,1,346635,14,2,5,4,0,1,0,2339,60,0,0
23,2,46645,13,0,3,0,0,1,0,0,25,0,0
30,2,203258,8,0,4,0,0,1,0,0,35,0,0
17,2,134480,6,0,13,3,0,1,0,0,25,0,0
35,4,85548,12,4,0,4,3,1,0,0,40,0,0
25,2,195994,1,0,13,0,0,1,0,0,40,24,0
42,0,148316,11,1,11,1,0,0,0,0,40,0,1
42,2,227466,8,0,4,5,1,0,0,0,40,0,0
19,2,68552,8,0,2,3,0,0,0,0,30,0,0
32,2,252257,10,0,0,0,0,1,0,0,45,0,0
44,2,30126,12,2,0,4,0,1,0,0,40,0,0
53,2,304353,12,1,10,1,0,0,0,0,36,0,1
47,1,171968,13,6,1,4,2,1,0,0,60,15,0
24,2,205839,12,0,2,3,0,0,0,0,40,0,0
30,0,218640,12,1,3,2,1,1,0,0,40,0,1
42,2,150568,8,4,5,4,0,1,0,0,45,0,0
19,2,382738,8,0,4,3,1,1,0,0,40,0,0
37,1,138940,6,0,7,3,0,0,0,0,37,0,0
26,1,258306,5,1,7,1,0,0,0,0,99,0,0
25,4,190107,8,0,7,3,0,0,0,1719,16,0,0
52,2,152373,12,1,5,1,0,0,0,0,40,0,0
50,4,141875,8,1,6,1,0,0,0,0,40,0,0
32,2,157289,8,3,2,5,0,0,0,0,40,0,0
37,2,184498,8,1,6,1,0,0,0,0,40,0,0
42,4,109684,14,0,3,0,0,1,0,1741,35,0,0
47,2,199832,8,1,10,1,0,0,0,0,40,0,0
47,2,23545,12,1,2,1,0,0,0,0,40,0,0
28,2,175710,13,1,1,2,0,1,0,0,40,0,1
27,2,52028,13,1,1,2,2,1,0,0,40,27,0
61,1,315977,8,1,6,1,1,0,0,0,40,0,0
47,2,202322,2,1,2,1,0,0,0,0,40,4,0
30,2,251825,10,0,8,4,1,1,0,0,40,0,0
54,2,202115,8,1,8,2,0,1,0,0,40,0,1
56,4,216824,9,1,0,1,2,0,0,0,40,11,1
69,2,145656,12,6,0,0,0,1,0,0,24,0,0
30,2,137076,8,1,6,1,0,0,0,0,40,0,1
36,2,152621,12,1,10,1,0,0,0,0,40,8,1
42,1,27242,6,1,7,1,0,0,0,0,60,0,0
45,3,358242,13,1,3,1,0,0,0,0,45,0,1
39,2,184117,13,1,3,2,0,1,7688,0,20,0,1
26,2,300290,6,2,0,3,0,1,0,0,40,0,0
28,4,149991,13,1,11,1,1,0,0,0,42,0,1
31,2,189759,14,1,5,1,0,0,0,0,40,0,1
32,2,339482,2,4,7,5,0,0,0,0,60,4,0
51,2,100933,8,0,1,5,0,1,0,0,40,0,0
29,2,354558,8,1,5,1,0,0,0,0,60,0,0
38,4,162613,14,0,3,0,0,1,0,2258,60,0,0
64,2,285052,12,6,1,0,0,1,0,0,10,0,0
26,0,175044,12,0,11,3,0,0,0,0,40,0,0
68,2,45508,2,3,5,0,0,0,0,0,22,0,0
32,2,173351,8,1,10,1,0,0,0,0,48,0,0
29,2,173611,12,0,5,3,0,1,0,0,40,0,0
21,2,143062,8,0,8,3,0,0,0,0,40,0,0
26,2,377754,8,0,8,0,0,0,0,0,40,0,0
52,2,152373,8,1,8,1,0,0,2105,0,40,0,0
31,2,193477,8,1,10,1,0,0,0,0,55,0,0
29,4,277323,8,0,11,4,0,0,0,0,45,0,0
19,2,69182,12,0,4,3,0,1,0,0,27,0,0
51,2,219599,8,1,8,2,0,1,0,0,40,0,0
45,2,129371,4,4,4,4,4,1,0,0,40,33,0
20,2,470875,8,1,5,3,1,0,0,0,32,0,0
40,2,201734,12,0,2,0,0,0,0,0,48,0,0
43,2,58447,15,1,3,1,0,0,99999,0,55,0,1
52,4,91689,12,1,6,1,0,0,0,0,40,0,0
46,2,166546,12,2,0,0,0,1,0,0,24,0,0
24,2,293324,8,1,8,1,0,0,0,0,40,0,0
20,2,219262,4,0,6,0,0,0,0,0,50,0,0
38,1,403391,13,1,1,1,0,0,0,0,60,0,0
44,2,367749,13,0,3,0,0,1,0,0,45,4,0
24,2,128487,13,0,0,0,0,1,0,0,40,0,0
32,0,111363,9,1,3,1,0,0,0,0,75,0,1
49,2,240869,3,0,4,5,0,0,0,0,35,0,0
36,2,163278,14,0,3,0,0,1,0,0,40,0,0
31,2,416415,8,4,0,0,0,0,0,0,45,0,0
46,2,251243,12,2,1,0,0,1,0,0,40,0,0
46,4,167159,12,1,11,1,0,0,0,0,70,0,1
29,2,161857,8,3,4,0,4,1,0,0,40,13,0
37,2,160035,8,1,10,1,0,0,0,0,40,0,0
28,1,112403,13,0,11,3,0,0,0,0,40,0,0
48,2,238726,8,6,0,4,0,1,0,0,40,0,0
52,2,164530,6,2,8,0,1,1,0,0,20,0,0
19,2,456572,8,0,7,5,0,0,0,0,35,0,0
31,1,177675,13,1,3,1,0,0,0,0,40,0,1
47,2,246739,13,1,1,1,0,0,99999,0,55,0,1
37,2,102953,8,1,10,1,0,0,0,0,40,0,0
46,2,155489,10,1,10,1,0,0,0,0,44,0,1
51,1,156802,8,1,7,1,0,0,3103,0,60,0,1
50,2,168212,14,1,10,1,0,0,0,1902,45,0,1
38,2,331395,3,1,7,1,0,0,3942,0,84,20,0
40,4,261497,8,1,10,1,1,0,0,0,35,0,0
58,2,365511,12,2,8,0,4,0,0,0,40,4,0
36,2,187999,8,1,10,1,0,0,0,0,40,0,1
26,4,190350,13,0,3,3,1,1,0,0,35,0,0
49,2,168262,5,2,4,0,0,0,0,0,48,0,0
39,0,122011,14,1,3,2,0,1,5178,0,38,0,1
46,2,165953,13,1,0,1,0,0,0,0,45,0,1
26,2,375980,8,4,5,4,1,1,0,0,37,0,0
40,3,406463,14,0,9,0,0,1,0,0,40,0,0
53,0,231472,15,1,3,1,0,0,0,0,40,0,1
60,1,78913,12,1,1,1,0,0,0,0,50,0,0
28,2,69107,8,1,2,1,1,0,0,0,40,0,0
31,2,169002,8,1,2,1,0,0,0,0,55,0,0
45,2,229967,8,2,1,0,0,0,13550,0,50,0,1
34,2,422836,8,2,3,4,0,0,0,0,40,4,0
27,0,230922,14,0,1,0,0,0,0,0,40,32,0
40,2,195892,12,2,6,0,1,1,0,0,40,0,0
68,2,163346,8,6,8,0,0,1,0,0,32,0,0
51,2,82566,8,1,10,1,0,0,0,0,50,0,0
55,2,86505,8,1,9,1,0,0,0,0,20,0,0
43,2,178780,10,1,1,1,0,0,0,0,45,0,1
23,0,173945,13,0,3,3,0,1,0,0,27,0,0
48,2,176810,8,1,4,1,0,0,0,0,40,0,0
42,5,23813,12,1,3,1,3,0,2885,0,30,0,0
51,5,210736,8,0,1,0,0,0,10520,0,40,0,1
32,2,343789,8,1,8,1,0,0,5013,0,55,0,0
34,2,113838,12,1,5,1,0,0,0,0,45,0,1
31,4,121055,8,1,10,1,0,0,0,0,70,0,1
17,2,566049,5,0,4,3,0,0,0,0,8,0,0
37,2,67433,8,1,0,2,0,1,0,0,40,0,1
26,2,39014,7,1,13,2,4,1,0,0,40,21,0
17,2,51939,6,0,5,3,0,1,0,0,15,0,0
34,2,100669,13,1,6,1,2,0,0,0,40,0,1
46,2,155659,6,1,10,1,0,0,0,1902,40,0,1
41,4,32185,14,1,1,1,0,0,0,0,40,0,1
59,2,138370,5,3,11,0,2,0,0,0,40,3,0
50,1,172281,8,1,1,1,0,0,7688,0,50,0,1
46,2,180505,8,1,8,1,1,0,0,0,40,0,0
45,2,168262,14,2,3,0,0,0,0,0,40,0,0
27,2,85126,8,0,8,0,0,1,0,0,40,0,0
31,2,113838,13,1,3,1,0,0,0,0,50,0,0
32,2,197457,8,2,9,4,0,1,1471,0,38,0,0
28,2,197905,8,1,10,1,0,0,0,0,50,0,0
32,2,316589,13,1,1,1,0,0,0,0,40,0,1
36,2,336367,10,0,1,4,0,0,0,0,50,0,0
39,5,143123,11,1,10,1,0,0,0,2415,40,0,1
23,2,209955,8,0,10,0,0,0,0,0,40,0,0
44,2,210013,8,1,6,1,0,0,0,0,40,0,1
37,2,224541,12,1,6,1,0,0,0,0,40,0,0
36,2,275653,3,3,8,4,0,1,2977,0,40,5,0
45,2,88061,6,3,8,4,2,1,0,0,40,27,0
43,3,195897,8,1,7,1,0,0,7298,0,40,0,1
49,2,43206,9,0,3,0,0,1,0,0,55,0,1
37,2,202950,8,1,6,1,0,0,0,0,40,0,1
26,2,154093,8,0,6,3,1,0,0,0,40,0,0
34,2,112115,9,1,3,1,0,0,0,1977,55,0,1
51,2,355954,12,1,10,1,0,0,0,0,60,0,1
24,2,379418,12,0,0,0,0,1,0,0,40,0,0
67,1,286372,13,1,6,1,0,0,0,0,40,0,0
40,2,48087,8,1,5,1,0,0,7298,0,45,0,1
32,2,387270,8,1,5,2,0,1,0,0,40,0,1
21,2,270043,12,0,4,3,0,1,0,0,16,0,0
39,1,65738,12,1,4,2,0,1,0,0,15,0,1
33,2,159888,6,1,10,1,0,0,0,0,40,0,0
48,2,278039,8,2,5,0,0,0,0,0,60,0,0
21,2,265434,12,0,3,3,0,1,0,0,30,0,0
68,5,52052,11,6,5,0,0,1,25124,0,50,0,1
24,2,208882,8,0,10,0,1,0,0,0,40,0,0
24,2,229393,6,0,7,4,0,0,2463,0,40,0,0
23,2,53513,13,0,1,3,0,1,0,0,45,0,0
40,2,225193,8,1,2,1,0,0,0,0,63,0,0
48,2,166809,13,3,1,0,0,1,0,0,50,0,1
42,1,175674,8,1,5,1,0,0,0,0,60,0,0
45,3,368947,13,0,11,0,1,1,0,0,40,0,0
31,2,194901,8,1,5,1,0,0,0,0,50,0,1
53,2,203173,11,1,1,1,0,0,0,0,45,0,0
25,2,267431,13,0,3,3,1,1,0,0,55,0,0
32,2,111836,12,1,4,1,1,0,0,0,50,0,0
41,5,149102,13,1,1,1,0,0,0,0,35,0,1
57,4,121111,8,2,0,4,0,1,0,0,40,0,0
25,2,130397,5,0,7,4,3,0,0,0,40,0,0
40,2,212847,12,1,8,1,0,0,0,2179,40,0,0
17,2,184198,6,0,5,3,0,1,0,0,13,0,0
17,2,121287,4,0,10,3,0,0,0,0,40,0,0
82,5,120408,12,6,5,0,0,0,0,0,20,0,0
40,2,164678,10,2,3,4,0,1,0,0,32,0,0
26,2,388812,12,0,5,0,1,0,0,0,35,0,0
37,2,294919,12,2,6,0,0,0,0,0,40,0,0
25,2,101684,5,1,6,1,0,0,0,0,40,0,0
65,2,36209,5,1,2,1,0,0,0,0,22,0,1
39,2,123983,13,2,5,0,2,0,0,0,40,26,0
36,1,340001,8,1,10,1,0,0,0,0,40,0,0
37,1,203828,8,1,5,1,0,0,0,0,45,0,0
23,2,183789,8,0,5,3,0,0,0,0,40,0,0
34,2,305619,8,1,10,1,0,0,0,0,40,0,1
63,1,174181,13,1,3,1,0,0,0,0,20,0,0
59,2,131869,8,6,4,0,0,1,0,0,35,0,0
49,1,43479,12,1,10,1,0,0,0,0,40,0,0
17,2,118792,6,0,5,3,0,1,0,0,9,0,0
28,2,272913,5,1,2,1,0,0,0,0,30,4,0
45,3,222011,13,1,2,1,0,0,0,0,40,0,0
40,5,301007,13,1,3,1,0,0,0,0,60,0,0
45,2,197731,8,1,8,1,0,0,0,0,40,0,0
20,2,173736,4,0,8,3,0,0,0,0,40,0,0
59,4,93211,13,1,1,2,0,1,0,0,22,0,1
41,2,24763,8,2,6,4,0,0,7443,0,40,0,0
49,4,219021,12,2,1,4,0,0,0,0,48,0,1
37,2,137229,11,2,5,0,0,0,0,0,45,0,1
31,1,281030,8,1,10,1,0,0,0,0,45,0,0
21,2,234108,12,0,2,3,0,0,0,0,40,0,0
27,2,46868,13,0,9,0,0,1,0,0,15,0,0
51,2,173291,8,2,4,0,0,1,0,0,40,0,0
46,2,305160,1,1,2,1,0,0,0,0,40,4,0
48,2,212954,12,1,10,1,0,0,0,0,60,0,1
39,4,112284,14,2,3,0,0,1,0,0,40,0,0
50,2,164198,10,1,2,1,1,0,15024,0,45,0,1
41,2,152958,8,1,10,1,0,0,0,0,40,0,1
21,2,145389,12,0,3,0,0,1,0,0,25,0,0
54,5,119570,10,1,5,1,0,0,0,0,50,0,1
40,2,272343,8,1,0,2,0,1,0,0,40,0,1
44,2,187720,8,1,10,1,0,0,0,0,41,0,0
50,2,145409,8,1,6,1,0,0,0,0,50,0,1
42,2,208726,12,2,1,4,0,1,0,0,45,0,0
34,2,203488,8,0,10,0,0,0,0,0,40,0,0
46,2,330416,12,1,0,1,0,0,0,0,40,0,0
35,2,25803,8,1,10,1,0,0,0,0,40,0,0
38,2,171150,10,1,3,1,0,0,0,0,40,0,1
37,2,82576,9,2,3,0,0,0,14084,0,36,0,1
30,2,329425,8,1,10,1,0,0,0,0,40,0,0
22,2,185452,13,0,1,3,0,1,0,0,40,0,0
21,2,201179,8,0,0,3,0,0,0,0,40,0,0
40,2,182268,0,3,0,3,0,0,0,0,40,0,0
56,1,95763,8,1,10,1,0,0,0,0,55,0,0
48,2,125892,4,1,8,1,0,0,0,0,40,12,0
21,2,121407,11,0,4,3,0,1,0,0,36,0,0
52,2,373367,6,6,10,0,0,0,0,0,40,0,0
60,4,165982,14,1,1,1,0,0,0,0,50,0,1
45,2,165484,15,1,3,1,0,0,0,0,50,0,1
30,2,156890,8,1,8,1,0,0,0,0,45,0,0
31,2,156763,8,1,5,1,0,0,2829,0,40,0,0
36,2,219814,4,1,10,1,0,0,0,0,35,24,0
42,2,171841,9,1,3,1,0,0,0,0,60,0,0
28,4,168524,14,1,3,2,0,1,7688,0,35,0,1
62,2,205643,9,1,10,1,0,0,0,0,45,0,1
45,2,102559,11,1,10,1,0,0,0,0,40,8,1
47,2,60267,13,1,1,1,0,0,0,0,38,0,1
43,2,388725,10,1,5,1,0,0,0,0,40,0,0
24,2,215712,12,0,4,0,0,0,0,0,35,0,0
44,2,171722,8,4,4,4,0,1,0,0,39,0,0
25,2,193051,8,0,1,3,0,0,0,0,25,0,0
21,2,305446,12,0,1,0,0,0,0,0,40,0,0
29,2,146949,11,1,3,1,0,0,0,0,43,0,0
21,2,322144,12,0,4,0,0,0,0,0,40,0,0
41,5,75742,9,1,3,1,0,0,0,0,45,22,1
55,1,95149,12,1,6,1,0,0,0,0,99,0,0
42,2,68469,8,1,10,1,0,0,0,0,40,0,0
63,1,27653,8,1,7,1,0,0,0,0,35,0,0
21,2,410439,12,0,5,3,0,0,0,0,24,0,0
45,2,228570,8,1,5,2,0,1,0,0,35,0,0
21,2,141453,8,0,4,3,0,1,0,0,40,0,0
34,2,88215,14,1,3,2,2,1,0,0,40,26,1
53,2,48641,7,0,4,0,4,1,0,0,35,0,0
45,2,185385,8,1,8,1,0,0,0,0,40,0,0
47,2,341471,8,2,13,0,0,1,0,0,4,0,0
41,2,163322,6,2,1,4,0,1,0,0,36,0,0
35,2,99357,13,1,1,2,0,1,0,1977,30,0,1
43,5,602513,14,1,1,1,0,0,0,0,50,0,1
53,4,287192,1,1,4,1,0,0,0,0,32,4,0
34,2,215047,12,0,1,0,0,0,0,0,45,0,0
46,3,97863,11,1,0,1,0,0,5178,0,40,0,1
59,2,308118,10,6,1,0,0,1,0,0,40,0,1
